⚠️ File truncated for preview (showing first 0.5MB of 57.7MB)
────────────────────────────────────────────────────────────

Logging time,File name,Cumulative electric energy (kWh),Electric current (A),Voltage (V),Active power (kW),Reactive power (kVAR),Apparent power (kVA),Power factor (PF),AC frequency (Hz),Phase shift,Number of boards inside equipment,Number of boards produced,Product number information,Production start time,Production end time,C/V (Conveyor speed m/min),Conveyor width (mm),Warp prevention width (mm),Equipment status,Number of alarms,Flow rate (L/min),O2 concentration (ppm),ZONE1 UPPER Temperature (°C),ZONE1 LOWER Temperature (°C),BLOWER1 UPPER Temperature (°C),BLOWER1 LOWER Temperature (°C),ZONE2 UPPER Temperature (°C),ZONE2 LOWER Temperature (°C),BLOWER2 UPPER Temperature (°C),BLOWER2 LOWER Temperature (°C),ZONE3 UPPER Temperature (°C),ZONE3 LOWER Temperature (°C),BLOWER3 UPPER Temperature (°C),BLOWER3 LOWER Temperature (°C),ZONE4 UPPER Temperature (°C),ZONE4 LOWER Temperature (°C),BLOWER4 UPPER Temperature (°C),BLOWER4 LOWER Temperature (°C),ZONE5 UPPER Temperature (°C),ZONE5 LOWER Temperature (°C),BLOWER5 UPPER Temperature (°C),BLOWER5 LOWER Temperature (°C),ZONE6 UPPER Temperature (°C),ZONE6 LOWER Temperature (°C),BLOWER6 UPPER Temperature (°C),BLOWER6 LOWER Temperature (°C),ZONE7 UPPER Temperature (°C),ZONE7 LOWER Temperature (°C),BLOWER7 UPPER Temperature (°C),BLOWER7 LOWER Temperature (°C),ZONE8 UPPER Temperature (°C),ZONE8 LOWER Temperature (°C),BLOWER8 UPPER Temperature (°C),BLOWER8 LOWER Temperature (°C),ZONE9 UPPER Temperature (°C),ZONE9 LOWER Temperature (°C),BLOWER9 UPPER Temperature (°C),BLOWER9 LOWER Temperature (°C),ZONE10 UPPER Temperature (°C),ZONE10 LOWER Temperature (°C),BLOWER10 UPPER Temperature (°C),BLOWER10 LOWER Temperature (°C),COOL1 upper,COOL2 upper
2025-11-26 10:14:30,log_20251126,42.41777777777797,75.95367548684943,480.0,32.8,15.891710109983318,36.447036233687726,0.8999360000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,448,5.0,189.06446592018187,141.81586418155365,141.29228521610437,146.81139357606787,144.31139357606787,151.21775941607302,150.18115634189957,156.2363393597448,153.7363393597448,160.6602059418767,159.88725627040475,165.6670481428075,163.1670481428075,171.66904243828168,169.93302591857565,176.67775472959272,174.17775472959272,182.4711809508133,180.73387846173748,187.46144864677595,184.96144864677595,192.7914574699167,191.73461848766206,197.80232978627737,195.30232978627737,203.3648491913202,202.0090768994352,208.35502392590024,205.85502392590024,193.6850769887028,192.05658493107154,198.6878723412589,196.1878723412589,149.75831985589863,148.9943236072235,154.76765215997315,152.26765215997315,95.04740104177762,93.37352010759247,100.03644513863095,97.53644513863095,50.056079774330044,44.17873891781867
2025-11-26 10:14:40,log_20251126,42.50888888888908,75.97262999952576,480.0,32.8,15.9125103450207,36.45611039977236,0.8997120000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,449,5.0,195.7990922865185,141.39939799340777,140.55462643493348,146.39432687388728,143.89432687388728,151.38896475689012,150.66222008258282,156.40736249474153,153.90736249474153,160.6952256847866,159.84050915836366,165.70222629126738,163.20222629126738,171.68146783131056,169.92497350356786,176.69042642007244,174.19042642007244,182.75728541475226,182.013323309544,187.74721584203826,185.24721584203826,193.2363086159094,192.56661466482814,198.24757055409677,195.74757055409677,203.64209673662785,203.03285402053018,208.6314889189413,206.1314889189413,193.99526271003262,192.2729378726651,198.99885092122005,196.49885092122005,150.3887122409145,148.87168646022494,155.3982563199062,152.8982563199062,95.05382723888908,94.23398372168913,100.04328782484473,97.54328782484473,49.26661141402342,42.90201913938812
2025-11-26 10:14:50,log_20251126,42.60000000000019,75.99163615693195,480.0,32.8,15.93334532757801,36.46520935532733,0.8994875000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,450,5.0,201.54166099054655,141.24202711668687,139.30355158132085,146.237489387872,143.737489387872,151.80516727917538,149.9910943663538,156.8234877453473,154.3234877453473,160.76224412690368,159.3371440560983,165.7699506515144,163.2699506515144,171.25085766173652,170.7503425193792,176.26007559745455,173.76007559745455,182.65413565169396,180.8622671219267,187.64408764705297,185.14408764705297,193.21790175726446,191.67617362256692,198.22896346051118,195.72896346051118,204.08167506261583,202.6891342035885,209.07184119566898,206.57184119566898,194.51319082595754,192.81834681805876,199.51644161336802,197.01644161336802,150.55208699145683,149.90563775041045,155.56189816906226,153.06189816906226,94.72365550892452,93.3634252485383,99.71330773081091,97.21330773081091,49.534848568575434,45.92892502357062
2025-11-26 10:15:00,log_20251126,42.691111111111304,76.01069402936663,480.0,32.8,15.954215041079676,36.47433313409599,0.8992625000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,451,5.0,196.67319473546317,141.4172033896738,139.91729351941967,146.4120190480538,143.9120190480538,151.98646287755363,151.30777200264734,157.00423024553513,154.50423024553513,161.01144639011363,160.46184611215597,166.0201896890945,163.5201896890945,172.1852614743138,171.40629397899602,177.19460470429303,174.69460470429303,182.6518546229948,181.579356213933,187.6422152196106,185.1422152196106,193.03388170300482,192.07763574899846,198.04444132902927,195.54444132902927,204.35591376087083,202.59285314383936,209.34552333791615,206.84552333791615,194.56483680647395,192.83919593679747,199.56803776636002,197.06803776636002,151.3591968946673,149.59591062069737,156.36918154220572,153.86918154220572,95.25679209887706,94.08489027326408,100.24646159324219,97.74646159324219,50.898845284856705,44.16093198227123
2025-11-26 10:15:10,log_20251126,42.782222222222416,76.02980368737138,480.0,32.8,15.97511946926903,36.48348176993827,0.8990370000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,452,5.0,197.42760370844195,142.04080892782326,141.16075752268787,147.0360539414543,144.5360539414543,152.11458700079564,150.3637603704698,157.1317798423436,154.6317798423436,161.38965184831235,160.27261404758494,166.39802869259952,163.89802869259952,172.31736418294264,171.67503746689533,177.32608316294633,174.82608316294633,183.02877345288073,181.35425221805409,188.01946473363012,185.51946473363012,192.78190466422504,192.2655650898684,197.7921533441159,195.2921533441159,204.49925078970531,203.17674643520203,209.48918630889415,206.98918630889415,194.5615683344404,193.91502199114746,199.56446621322505,197.06446621322505,151.1625390360869,150.43137252932038,156.1731060179966,153.6731060179966,96.35818867871251,95.30652710582154,101.347833466984,98.847833466984,49.81924598397871,43.16355238114877
2025-11-26 10:15:20,log_20251126,42.87333333333353,76.0489652017313,480.0,32.8,15.996058596208298,36.492655296831025,0.8988110000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,453,5.0,205.77206888546607,142.06482574623917,141.15031439508056,147.06070378065917,144.56070378065917,152.3084819130744,150.88401109705035,157.3259989056069,154.8259989056069,161.38671764790914,159.46672206847805,166.3947031114007,163.8947031114007,172.32518228959768,170.9769095286418,177.33439325008604,174.83439325008604,182.77747998775985,180.8051308523496,187.7682452426049,185.2682452426049,192.1433086008467,190.2016915437714,197.15403772590489,194.65403772590489,204.79381956713885,202.92709676586747,209.78348784289756,207.28348784289756,195.00344174072825,194.25244191571264,200.00672935237654,197.50672935237654,151.41457247558947,150.27676389382023,156.42451562461133,153.92451562461133,96.69609505755982,95.72097315964712,101.68607671767666,99.18607671767666,48.15821679066794,44.06890721028377
2025-11-26 10:15:30,log_20251126,42.96444444444464,76.06817864347573,480.0,32.8,16.017032406278464,36.50185374886835,0.8985845000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,454,5.0,204.98623023142952,142.0028496003266,141.25766336487555,146.99870567455014,144.49870567455014,151.9580951593389,150.2070469336615,156.9758230232877,154.4758230232877,161.82788589499378,159.84940222157368,166.836353493071,164.336353493071,172.82158041653287,171.19241517502323,177.83022883966595,175.33022883966595,182.84368012077286,181.05166646226664,187.83449782959778,185.33449782959778,192.0404449132449,190.54761714500955,197.05112549682687,194.55112549682687,204.98670373974824,203.82659020447045,209.976061140146,207.476061140146,194.66515890827114,193.78003224378693,199.66930057974412,197.16930057974412,151.94766728931526,150.20126924764264,156.957973855724,154.457973855724,96.87542810607788,96.31835081468921,101.86544184326786,99.36544184326786,49.709048916655114,44.60305107609252
2025-11-26 10:15:40,log_20251126,43.05555555555575,76.08744408387898,480.0,32.8,16.03804088417906,36.51107716026191,0.8983575000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,455,5.0,196.240985929508,142.20619824800465,141.6217709978902,147.2019977602751,144.7019977602751,151.37585808151442,149.78550037488023,156.3932067948076,153.8932067948076,162.3524797802495,161.15536455144994,167.36056254558267,164.86056254558267,172.85708807257512,171.38220242381104,177.86555850929417,175.36555850929417,183.00043265955406,181.66500901601572,187.99220952891474,185.49220952891474,192.4162189718712,191.75836013014685,197.42685594435633,194.92685594435633,205.2032737209441,203.77938308726695,210.19281829782864,207.69281829782864,195.01249147344404,194.4462088762858,200.01569184602477,197.51569184602477,151.9527738621496,150.4354221225577,156.96339206000175,154.46339206000175,97.37594131152983,95.64158352973142,102.36547733543124,99.86547733543124,50.55459087190782,45.609634645510255
2025-11-26 10:15:50,log_20251126,43.14666666666686,76.10676159446108,480.0,32.8,16.05908401492821,36.52032556534132,0.8981300000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,456,5.0,198.92543255140157,142.5545519385814,142.01501302517866,147.5500448867811,145.0500448867811,151.4088159038828,150.60199876393597,156.42576960519503,153.92576960519503,162.9570439092405,161.14683062145082,167.96526363098707,165.46526363098707,173.7739346419862,171.85051913875816,178.78222700312756,176.28222700312756,183.15515455715897,182.17702604568996,188.14675965642448,185.64675965642448,191.95684562254294,190.12485122633802,196.967003866561,194.467003866561,205.3299005393941,204.66715013100475,210.31967228517172,207.81967228517172,195.43524015459897,193.70071969197434,200.4387847060139,197.9387847060139,151.99426266846945,150.195694747864,157.0044732458567,154.5044732458567,97.95523205488368,97.24304567297594,102.94524662494482,100.44524662494482,49.93539827401997,44.541589226512784
2025-11-26 10:16:00,log_20251126,43.23777777777797,76.12613124698835,480.0,32.8,16.08016178386233,36.5295989985544,0.8979020000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,457,5.0,204.2539387243345,142.8236450883735,141.53373458399267,147.81944906112705,145.31944906112705,151.42305873281273,150.4438931967144,156.43966137684964,153.93966137684964,162.9553361579724,161.4363475701403,167.96469356922827,165.46469356922827,173.92752707857193,172.87941083192942,178.93588982727937,176.43588982727937,182.85732221924906,181.04664612037212,187.84941338231303,185.34941338231303,192.268789496719,190.5254482251017,197.2794718857949,194.7794718857949,205.24305269602343,203.75338018180196,210.23223602556843,207.73223602556843,195.31045057594028,194.59876337920358,200.31375222850485,197.81375222850485,152.22577895217898,150.23303346554698,157.236784563534,154.736784563534,98.65163968334046,97.49959703730488,103.64172152897117,101.14172152897117,49.515112672846364,44.2112059116563
2025-11-26 10:16:10,log_20251126,43.32888888888908,76.14555311347425,480.0,32.8,16.10127417663624,36.53889749446763,0.8976735000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,458,5.0,202.66396865834605,142.85007532102284,141.5523059235512,147.84610991328105,145.34610991328105,151.29048848018743,150.62431460016825,156.30786434054406,153.80786434054406,162.8245278783585,161.4503283826843,167.83439477552085,165.33439477552085,174.38091697992022,172.54919171738376,179.39043376296354,176.89043376296354,182.98109985006178,181.55884137740534,187.9738106651244,185.4738106651244,192.05582115711638,191.42451386108556,197.06640342739922,194.56640342739922,205.06659557102265,203.64238004172114,210.05646686331065,207.55646686331065,195.76003499832356,193.84941820933753,200.76327885663213,198.26327885663213,151.9148701548663,150.99634834464612,156.92510136435644,154.42510136435644,98.67797431738107,98.1064685521146,103.66756400417887,101.16756400417887,49.73280060294856,45.91944164083888
2025-11-26 10:16:20,log_20251126,43.42000000000019,76.16502726618006,480.0,32.8,16.122421179222872,36.54822108776642,0.8974445000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,459,5.0,205.3764246110682,142.7815810765463,140.8960551549496,147.778072440311,145.278072440311,151.78788716894863,151.0993332077323,156.80488945587987,154.30488945587987,163.2248882115152,161.45262214237974,168.23509540511816,165.73509540511816,174.27729675942936,172.5554365627574,179.2865259413542,176.7865259413542,183.44670547286015,181.53513795450712,188.43942591084155,185.93942591084155,192.70305822048772,191.23163635456802,197.71390855639646,195.21390855639646,204.9576783954469,203.48308301238444,209.94710978316226,207.44710978316226,195.357807538901,193.75997963951252,200.36094462903384,197.86094462903384,152.00693902683707,150.56327261711922,157.0176005475187,154.5176005475187,98.74414297684069,96.87415893531136,103.73383512786886,101.23383512786886,49.92207434501721,45.94381746388709
2025-11-26 10:16:30,log_20251126,43.511111111111305,76.18455377761552,480.0,32.8,16.14360277791319,36.557569813255455,0.8972150000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,460,5.0,198.12080447066262,142.7732763482973,141.35061930999416,147.7688391709123,145.2688391709123,151.73998902126144,150.12181951975276,156.75761362139028,154.25761362139028,163.44876907494174,162.4655622384228,168.45894309737648,165.95894309737648,174.3521793261097,173.25397319458267,179.36034099481355,176.86034099481355,182.98416049542783,182.2644537959089,187.97669270772238,185.47669270772238,193.209246394934,191.92246165721645,198.22006370598214,195.72006370598214,205.22244238874438,203.99484406052116,210.21247415058107,207.71247415058107,195.4429149717412,194.53799217114096,200.44544063544097,197.94544063544097,151.93816344776374,150.16303726198905,156.9484494587116,154.4484494587116,98.3281549368742,97.24451647394007,103.31731528865974,100.81731528865974,49.70295976922358,45.53334908634063
2025-11-26 10:16:40,log_20251126,43.602222222222416,76.20413272053972,480.0,32.8,16.164818959316115,36.56694370585906,0.8969850000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,461,5.0,207.1547575946807,142.63233158538574,141.13977777570915,147.62766770578622,145.12766770578622,151.76486002294322,151.15337782883773,156.78234162069006,154.28234162069006,163.2997007402252,161.52919228175818,168.30978901331366,165.80978901331366,174.10712282134014,172.4448033443343,179.11488752497837,176.61488752497837,183.18691155762937,181.55849472099013,188.17956104260048,185.67956104260048,193.8638146677398,192.53552255970834,198.87495157404172,196.37495157404172,205.6875340408813,205.10945085682457,210.67780318439665,208.17780318439665,195.80751443327208,194.07351598313508,200.8104712121777,198.3104712121777,152.7284405989492,150.82171414537987,157.73775154691336,155.23775154691336,98.31822605445508,96.36305378493171,103.30734345011209,100.80734345011209,49.01618086365586,45.842428767632875
2025-11-26 10:16:50,log_20251126,43.69333333333353,76.22376416796159,480.0,32.8,16.18606971035839,36.57634280062157,0.8967545000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,462,5.0,193.6739583622305,142.13611727714786,140.98274361235354,147.1309219960434,144.6309219960434,151.72579087836604,150.80139683223078,156.74310093680117,154.24310093680117,163.27253256441787,162.7363987970734,168.28218067134702,165.78218067134702,174.27677696151744,173.114426070275,179.28484082353052,176.78484082353052,183.29046129302083,182.69748811657453,188.28378254707084,185.78378254707084,194.27653742517356,193.3097580517199,199.28703730216182,196.78703730216182,205.60334984658462,205.10323857156337,210.59422544533152,208.09422544533152,195.5844770724578,194.3653564895777,200.5873044681529,198.0873044681529,152.94146785061594,152.12309113307433,157.9507394599791,155.4507394599791,98.68207417420588,96.69819287484025,103.67133640931539,101.17133640931539,50.13314677004178,43.428024994938404
2025-11-26 10:17:00,log_20251126,43.78444444444464,76.24344819314086,480.0,32.8,16.207355018284396,36.58576713270761,0.8965235000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,463,5.0,198.9522933689294,142.29622974532813,141.52924794072754,147.2905084848246,144.7905084848246,151.63515819565114,150.09631601794203,156.6516823595916,154.1516823595916,163.68717589707396,161.83744549941548,168.6974472126259,166.1974472126259,174.35867427722167,173.63067545755476,179.3674605716223,176.8674605716223,183.5395964684658,182.90878065928285,188.53370723371864,186.03370723371864,194.54867524812377,193.56166258444455,199.5592041141061,197.0592041141061,205.59856463401607,203.79028075951882,210.58906294982046,208.08906294982046,195.66848094921298,194.12042910492997,200.67106476823176,198.17106476823176,153.16105368007916,151.49067474052683,158.16954994292317,155.66954994292317,99.03029029076647,97.57113037911604,104.01910184566003,101.51910184566003,51.1593808788083,46.05391816870801
2025-11-26 10:17:10,log_20251126,43.87555555555575,76.26318486958863,480.0,32.8,16.228674870656164,36.59521673740254,0.8962920000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,464,5.0,196.86128913253668,141.9097306163228,141.36792065832836,146.9035865706203,144.4035865706203,151.909433785116,150.85759168588743,156.92627264361545,154.42627264361545,163.6959604554022,162.4013921182812,168.7056279737409,166.2056279737409,174.78343204881756,173.84349670728307,179.7929356777244,177.2929356777244,183.75518614960302,182.3331760515229,188.74851039183545,186.24851039183545,194.29419113529966,193.32999513459725,199.3037905226299,196.8037905226299,205.82367916911485,204.8946938304198,210.81377843877152,208.31377843877152,196.34101603837485,195.07251380532267,201.3426851461676,198.8426851461676,153.1661418481708,152.14108732971573,158.1746656872636,155.6746656872636,99.00516826107611,97.57889907979585,103.99391861559344,101.49391861559344,48.447219331507355,45.247506595502706
2025-11-26 10:17:20,log_20251126,43.96666666666686,76.28297427106814,480.0,32.8,16.250029255353077,36.604691650112706,0.8960600000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,465,5.0,209.78386079395935,141.72229252451135,140.90545018012827,146.71638977215048,144.21638977215048,151.80112422097818,150.24762452187048,156.81883855701483,154.31883855701483,163.99883496480794,162.83703949895332,169.0086531182808,166.5086531182808,174.38791873020898,173.6942846184085,179.39690438627295,176.89690438627295,184.02305566785847,182.54696503429238,189.01546768452138,186.51546768452138,194.57677375189203,193.00234751022276,199.58612158252436,197.08612158252436,206.07029204978912,204.6109826635298,211.06010545926998,208.56010545926998,196.02969078814453,195.43052602045097,201.03115336229706,198.53115336229706,152.7702286696925,151.8359011678465,157.77823476256225,155.27823476256225,99.18380257794519,98.09346362524167,104.17320425292263,101.67320425292263,48.16394358601753,46.09387776514925
2025-11-26 10:17:30,log_20251126,44.05777777777797,76.3028164715956,480.0,32.8,16.271418160571926,36.614191906365896,0.8958275000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,466,5.0,192.46701287095502,141.51011893454265,140.04973265117914,146.50458016020264,144.00458016020264,152.27777920542337,151.757387173867,157.29577979879724,154.79577979879724,163.80019502307366,162.56665269244752,168.81023445546256,166.31023445546256,174.6067643087096,172.7649809842224,179.61597452308553,177.11597452308553,184.01260906438517,182.81238581700146,189.00553834306837,186.50553834306837,194.4375626193052,193.91192735245684,199.44742225867162,196.94742225867162,206.50064440695257,204.8464888677182,211.49148457983785,208.99148457983785,196.54582825618058,195.8321225094417,201.5469783570826,199.0469783570826,152.42811425474437,150.7758566456718,157.43712744435152,154.93712744435152,99.26431241148808,98.42492598380512,104.25412706063534,101.75412706063534,51.529366011796576,44.96422939545647
2025-11-26 10:17:40,log_20251126,44.14888888888908,76.32271154544085,480.0,32.8,16.292841574826642,36.62371754181161,0.8955945000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,467,5.0,189.24354242991419,141.5346904470645,139.86137988376106,146.52984415386672,144.02984415386672,152.77719743510258,152.1841818763701,157.79484823461286,155.29484823461286,163.93302165585646,162.95001166934304,168.94358192862575,166.44358192862575,174.64991918386056,172.68030299060385,179.65941031265558,177.15941031265558,183.66026372670333,181.7091335760752,188.654190353022,186.154190353022,194.30985651724873,193.70718785957305,199.3195090636811,196.8195090636811,206.74795801409226,205.95013348499597,211.73913623969977,209.23913623969977,196.17475617879253,194.48749299518101,201.17530912387744,198.67530912387744,152.27519037888396,150.53206571640013,157.28333276888603,154.78333276888603,99.16163303842586,97.52069664775966,104.1511538033917,101.6511538033917,50.28968927119758,45.38990495029234
2025-11-26 10:17:50,log_20251126,44.240000000000194,76.34265956712802,480.0,32.8,16.314299486948226,36.633268592221455,0.8953610000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,468,5.0,203.04754848331694,141.67380132775114,139.74917069338682,146.6678185632167,144.1678185632167,152.34152091809415,151.58819216223557,157.35946365058123,154.85946365058123,163.98119863487625,162.0227553151529,168.9914204583981,166.4914204583981,174.86992010788762,173.46654249553546,179.87898352022793,177.37898352022793,183.8041098672024,182.00483718616684,188.79797741285637,186.29797741285637,193.5243146997637,191.94226139936075,198.5341608580335,196.0341608580335,206.81620375684224,205.6530228382686,211.80748373534286,209.30748373534286,196.31001566115123,195.680605737705,201.31052115431066,198.81052115431066,152.03413885437504,151.51246540638078,157.0415709366225,154.5415709366225,98.96355525251894,97.85856957891237,103.95313391858052,101.45313391858052,51.24113228770678,45.64855999022448
2025-11-26 10:18:00,log_20251126,44.331111111111305,76.3626606114365,480.0,32.8,16.335791886084653,36.64284509348952,0.8951270000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,469,5.0,202.13425804882215,141.76322359977317,140.1157310018134,146.7581295173025,144.2581295173025,152.42710623548274,151.7224362290141,157.44571385664855,154.94571385664855,164.16747715663027,163.5851714653993,169.17706140367645,166.67706140367645,174.80809989060694,173.90539431647542,179.81666632404298,177.31666632404298,184.03365982440215,182.57611966954534,189.0279993373813,186.5279993373813,193.74058595583776,193.1159504241086,198.75059950243227,196.25059950243227,206.98168786350428,205.17964803815119,211.97284295131516,209.47284295131516,196.00714282950807,194.50319407728193,201.00832856558105,198.50832856558105,152.01012896020893,150.7047868494191,157.0170288957397,154.5170288957397,99.4560120207318,97.47209357905442,104.44592990927019,101.94592990927019,50.80945983788727,43.85100438786888
2025-11-26 10:18:10,log_20251126,44.422222222222416,76.38271475340147,480.0,32.8,16.357318761700697,36.6524470816327,0.8948925000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,470,5.0,195.3947665338584,141.80080604495512,141.17197556574686,146.79624399003407,144.29624399003407,152.1594678215283,151.60521470464977,157.178534174078,154.678534174078,164.32319016167398,162.60501116566957,169.33376721744244,166.83376721744244,174.31761256488136,173.46570747166567,179.32597883435423,176.82597883435423,184.3273909972289,183.6060905283474,189.32163636339465,186.82163636339465,194.10971518860774,192.4192469484759,199.11998470977687,196.61998470977687,207.02396437405324,206.47011449651507,212.01530836130007,209.51530836130007,196.2432496298684,194.46003788967064,201.24505562728797,198.74505562728797,151.5777259000908,149.88998939787328,156.58463006024814,154.08463006024814,98.88617230100479,97.95167758976973,103.87659107611064,101.37659107611064,51.48125981019435,43.244931714622865
2025-11-26 10:18:20,log_20251126,44.51333333333353,76.40282206831476,480.0,32.8,16.378880103577828,36.662074592791086,0.8946575000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,471,5.0,198.7233773234323,142.72333855338914,141.756657179983,147.71779321266422,145.21779321266422,152.28862973391372,151.3683146650597,157.30712944771406,154.80712944771406,164.27023271396075,163.2677505673748,169.28026302171014,166.78026302171014,174.56886822832828,173.0787388759479,179.57676611220856,177.07676611220856,184.76378007634577,183.55126543296905,189.75866775453665,187.25866775453665,194.32625156499674,193.4585299724225,199.33697392349956,196.83697392349956,206.71791355628673,206.14991104687041,211.7090971050261,209.2090971050261,196.422128913964,194.9153223351377,201.4231035272299,198.9231035272299,151.5251637965872,150.25852348463445,156.53238013551632,154.03238013551632,98.85069234696651,97.12251595442292,103.84047003697287,101.34047003697287,51.095700836651446,44.93894559527323
2025-11-26 10:18:30,log_20251126,44.60444444444464,76.42298263172566,480.0,32.8,16.400475901814104,36.67172766322832,0.894422,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,472,5.0,192.60228355559093,142.50534523531027,141.90518669579996,147.49932560714228,144.99932560714228,151.9026285215627,150.3870196699244,156.91996089568764,154.41996089568764,164.1174488110046,163.60637548634674,169.12827380175355,166.62827380175355,174.45764992886262,173.25805024450247,179.46606410727844,176.96606410727844,184.93635679312555,183.50400976503877,189.9316584456866,187.4316584456866,194.38226196370192,193.873566219252,199.3927751887008,196.8927751887008,206.62606141233525,205.72373091445579,211.6168786396106,209.1168786396106,196.60343089362334,194.74658196203444,201.60445671045312,199.10445671045312,151.9547094737838,150.46103819178214,156.96285448944207,154.46285448944207,98.45765655344597,97.81598977780166,103.44648533998054,100.94648533998054,48.91223085086937,44.30704356375217
2025-11-26 10:18:40,log_20251126,44.69555555555575,76.44319651944151,480.0,32.8,16.42210614682392,36.68140632933192,0.894186,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,473,5.0,200.54572967840076,142.74771051776534,141.70051716367425,147.7422361186289,145.2422361186289,151.70666818516128,150.1859188180287,156.72351792998202,154.22351792998202,163.6284759224653,162.0178037003789,168.63914338640964,166.13914338640964,174.78283121357444,172.9337753455458,179.79111657749726,177.29111657749726,184.9001527982234,183.53673534464664,189.89536994078125,187.39536994078125,194.24562642202804,193.74263153023807,199.25584352967815,196.75584352967815,206.31476667115496,204.48959455478794,211.3051820896285,208.8051820896285,196.6607574179707,196.13193849420628,201.6615206854435,199.1615206854435,152.18147043189143,150.21020448071502,157.1893785736198,154.6893785736198,98.2244205222557,97.19023918736244,103.21366733097275,100.71366733097275,50.019991769992636,45.6017731720991
2025-11-26 10:18:50,log_20251126,44.78666666666686,76.46346380752864,480.0,32.8,16.443770829338096,36.691110627613746,0.8939495000000001,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,474,5.0,196.0305629797731,142.4848146870789,141.48058243253539,147.48017082782002,144.98017082782002,151.84723201842365,150.93161651905805,156.86385832242377,154.36385832242377,163.66951014610103,162.96650928466542,168.680002585285,166.180002585285,174.85107234936055,173.48747544616572,179.85947541561274,177.35947541561274,185.37908241829723,184.6587127159137,190.37565942611434,187.87565942611434,194.2831814449935,193.2991166656485,199.29346490936587,196.79346490936587,206.7680338246702,204.86039570253175,211.75840755304915,209.25840755304915,196.5252733327047,195.44170922086377,201.52556539179656,199.02556539179656,152.63621028560337,151.7528061826934,157.64487117871374,155.14487117871374,97.97762018314506,96.56446190835933,102.96622067477836,100.46622067477836,51.68550623583098,45.24685532021859
2025-11-26 10:19:00,log_20251126,44.87777777777797,76.48378457231304,480.0,32.8,16.46546994040355,36.700840594710264,0.8937125,60.0,0.0,10,40,B-002,2025-11-26 09:00:00,,0.75,350,340,Operating,475,5.0,198.0332652158996,142.52296627646808,141.63432062624565,147.5183780473549,145.0183780473549,151.95565444525838,150.43546173600066,156.9720410145869,154.4720410145869,163.70084371376126,162.38462532107266,168.71046491007255,166.21046491007255,175.0552811338229,173.15912938081163,180.06400132334537,177.56400132334537,185.59933860440702,184.78418314773592,190.59550613836757,188.09550613836757,194.4756958705614,193.86166517891076,199.48618550577999,196.98618550577999,207.14779436525697,205.35311768417276,212.1374936547785,209.6374936547785,196.8229917457743,194.8485059014359,201.8225924476572,199.3225924476572,152.84475830800272,151.0133932970923,157.85271595551922,155.35271595551922,98.38248952012967,97.81357239369807,103.37197640870473,100.87197640870473,49.45176436351875,44.188339441131006
